Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2018-04-02,2.0,Karachi,National Stadium,2018,West Indies tour of Pakistan,T20,20,"Pakistan, West Indies",Pakistan,West Indies,international,Pakistan,bat,Pakistan,,82.0,,Babar Azam
2018-04-03,3.0,Karachi,National Stadium,2018,West Indies tour of Pakistan,T20,20,"West Indies, Pakistan",West Indies,Pakistan,international,West Indies,bat,Pakistan,,,8.0,Fakhar Zaman
2018-10-27,,Colombo,"R.Premadasa Stadium, Khettarama",2018,England tour of Sri Lanka,T20,20,"England, Sri Lanka",England,Sri Lanka,international,Sri Lanka,field,England,,30.0,,JL Denly
2018-06-27,1.0,Dublin,"The Village, Malahide",2018,India tour of Ireland and England,T20,20,"India, Ireland",India,Ireland,international,Ireland,field,India,,76.0,,Kuldeep Yadav
2018-06-29,2.0,Dublin,"The Village, Malahide",2018,India tour of Ireland and England,T20,20,"India, Ireland",India,Ireland,international,Ireland,field,India,,143.0,,KL Rahul
2018-05-31,,London,Lord's,2018,ICC World XI tour of England,T20,20,"West Indies, ICC World XI",West Indies,ICC World XI,international,ICC World XI,field,West Indies,,72.0,,E Lewis
2018-07-29,3.0,London,Lord's,2018,Marylebone Cricket Club Tri-Nation T20 Series,T20,20,"Netherlands, Nepal",Netherlands,Nepal,international,Nepal,field,,no result,,,
2018-06-12,1.0,Rotterdam,Hazelaarweg,2018,Netherlands Tri-Nation T20I Series,T20,20,"Netherlands, Ireland",Netherlands,Ireland,international,Ireland,field,Netherlands,,4.0,,
2018-06-13,2.0,Rotterdam,Hazelaarweg,2018,Netherlands Tri-Nation T20I Series,T20,20,"Ireland, Netherlands",Ireland,Netherlands,international,Ireland,bat,Netherlands,,,4.0,
2018-06-16,3.0,Deventer,Sportpark Het Schootsveld,2018,Netherlands Tri-Nation T20I Series,T20,20,"Ireland, Scotland",Ireland,Scotland,international,Ireland,bat,Ireland,,46.0,,
2018-06-17,4.0,Deventer,Sportpark Het Schootsveld,2018,Netherlands Tri-Nation T20I Series,T20,20,"Scotland, Ireland",Scotland,Ireland,international,Scotland,bat,,tie,,,
2018-06-19,5.0,Amstelveen,VRA Ground,2018,Netherlands Tri-Nation T20I Series,T20,20,"Netherlands, Scotland",Netherlands,Scotland,international,Netherlands,bat,Scotland,,,7.0,
2018-06-20,6.0,Amstelveen,VRA Ground,2018,Netherlands Tri-Nation T20I Series,T20,20,"Scotland, Netherlands",Scotland,Netherlands,international,Scotland,bat,Scotland,,115.0,,
2018-08-14,,Colombo,"R.Premadasa Stadium, Khettarama",2018,South Africa tour of Sri Lanka,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,South Africa,bat,Sri Lanka,,,3.0,DM de Silva
2018-07-01,1.0,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Pakistan, Zimbabwe",Pakistan,Zimbabwe,international,Zimbabwe,field,Pakistan,,74.0,,Asif Ali
2018-07-02,2.0,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Pakistan, Australia",Pakistan,Australia,international,Australia,field,Australia,,,9.0,B Stanlake
2018-07-03,3.0,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Australia, Zimbabwe",Australia,Zimbabwe,international,Zimbabwe,field,Australia,,100.0,,AJ Finch
2018-07-04,4.0,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Pakistan,field,Pakistan,,,7.0,SF Mire
2018-07-05,5.0,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Pakistan, Australia",Pakistan,Australia,international,Australia,field,Pakistan,,45.0,,Fakhar Zaman
2018-07-06,6.0,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Zimbabwe, Australia",Zimbabwe,Australia,international,Zimbabwe,bat,Australia,,,5.0,AJ Tye
2018-07-08,,,Harare Sports Club,2018,Zimbabwe Twenty20 Tri-Series,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Pakistan,,,6.0,Fakhar Zaman
2018-10-09,1.0,East London,Buffalo Park,2018,Zimbabwe tour of South Africa,T20,20,"South Africa, Zimbabwe",South Africa,Zimbabwe,international,South Africa,bat,South Africa,,34.0,,Imran Tahir
2018-10-12,2.0,Potchefstroom,Senwes Park,2018,Zimbabwe tour of South Africa,T20,20,"Zimbabwe, South Africa",Zimbabwe,South Africa,international,Zimbabwe,bat,South Africa,,,6.0,D Paterson
2019-02-01,1.0,Cape Town,Newlands,2018,Pakistan tour of South Africa,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,6.0,,DA Miller
2019-02-03,2.0,Johannesburg,The Wanderers Stadium,2018,Pakistan tour of South Africa,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,Pakistan,field,South Africa,,7.0,,DA Miller
2019-02-06,3.0,Centurion,SuperSport Park,2018,Pakistan tour of South Africa,T20,20,"South Africa, Pakistan",South Africa,Pakistan,international,South Africa,field,Pakistan,,27.0,,Shadab Khan
2019-03-19,1.0,Cape Town,Newlands,2018,Sri Lanka tour of South Africa,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,South Africa,field,,tie,,,DA Miller
2019-03-22,2.0,Centurion,SuperSport Park,2018,Sri Lanka tour of South Africa,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,Sri Lanka,field,South Africa,,16.0,,HE van der Dussen
2019-03-24,3.0,Johannesburg,The Wanderers Stadium,2018,Sri Lanka tour of South Africa,T20,20,"South Africa, Sri Lanka",South Africa,Sri Lanka,international,Sri Lanka,field,South Africa,,45.0,,D Pretorius
2018-05-19,2.0,Bloemfontein,Mangaung Oval,2018,Bangladesh Women tour of South Africa,T20,20,"South Africa, Bangladesh",South Africa,Bangladesh,international,Bangladesh,field,South Africa,,32.0,,D van Niekerk
2018-05-20,3.0,Bloemfontein,Mangaung Oval,2018,Bangladesh Women tour of South Africa,T20,20,"South Africa, Bangladesh",South Africa,Bangladesh,international,Bangladesh,field,South Africa,,23.0,,A Khaka
2018-09-29,1.0,Sydney,North Sydney Oval,2018,New Zealand Women tour of Australia,T20,20,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,6.0,RL Haynes
2018-10-01,2.0,Brisbane,Allan Border Field,2018,New Zealand Women tour of Australia,T20,20,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,6.0,ML Schutt
2018-10-05,3.0,Canberra,Manuka Oval,2018,New Zealand Women tour of Australia,T20,20,"New Zealand, Australia",New Zealand,Australia,international,Australia,field,Australia,,,9.0,EA Perry
2018-11-17,,,Carrara Oval,2018,South Africa tour of Australia,T20,20,"South Africa, Australia",South Africa,Australia,international,Australia,field,South Africa,,21.0,,T Shamsi
2018-11-21,1.0,Brisbane,"Brisbane Cricket Ground, Woolloongabba",2018,India tour of Australia,T20,20,"Australia, India",Australia,India,international,India,field,Australia,,4.0,,A Zampa
2018-11-23,2.0,,Melbourne Cricket Ground,2018,India tour of Australia,T20,20,"Australia, India",Australia,India,international,India,field,,no result,,,
2018-11-25,3.0,,Sydney Cricket Ground,2018,India tour of Australia,T20,20,"Australia, India",Australia,India,international,Australia,bat,India,,,6.0,KH Pandya
2018-06-06,,Dublin,YMCA Cricket Club,2018,New Zealand Women tour of Ireland and England,T20,20,"Ireland, New Zealand",Ireland,New Zealand,international,Ireland,bat,New Zealand,,,10.0,
2018-06-28,1.0,Dublin,YMCA Cricket Club,2018,Bangladesh Women tour of Ireland,T20,20,"Ireland, Bangladesh",Ireland,Bangladesh,international,Bangladesh,field,Bangladesh,,,4.0,
2018-06-29,2.0,Dublin,"The Village, Malahide, Dublin",2018,Bangladesh Women tour of Ireland,T20,20,"Ireland, Bangladesh",Ireland,Bangladesh,international,Ireland,bat,Bangladesh,,,4.0,
2018-07-01,3.0,Dublin,"Pembroke Cricket Club, Sandymount",2018,Bangladesh Women tour of Ireland,T20,20,"Bangladesh, Ireland",Bangladesh,Ireland,international,Ireland,field,Ireland,,,6.0,
2018-07-31,1.0,St Kitts,"Warner Park, Basseterre",2018,Bangladesh tour of West Indies and United States of America,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,field,West Indies,,,7.0,AD Russell
2018-08-04,2.0,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2018,Bangladesh tour of West Indies and United States of America,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,field,Bangladesh,,12.0,,Tamim Iqbal
2018-08-05,3.0,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2018,Bangladesh tour of West Indies and United States of America,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,bat,Bangladesh,,19.0,,Liton Das
2018-07-07,1.0,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Thailand, Ireland",Thailand,Ireland,international,Ireland,field,Ireland,,,7.0,CMA Shillington
2018-07-07,2.0,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Uganda, Scotland",Uganda,Scotland,international,Scotland,field,Scotland,,,9.0,RV Scholes
2018-07-07,3.0,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Netherlands, United Arab Emirates",Netherlands,United Arab Emirates,international,Netherlands,bat,United Arab Emirates,,,6.0,Nisha Ali
2018-07-07,4.0,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Papua New Guinea, Bangladesh",Papua New Guinea,Bangladesh,international,Bangladesh,field,Bangladesh,,,8.0,Shamima Sultana
2018-07-08,6.0,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Scotland, Ireland",Scotland,Ireland,international,Ireland,field,Ireland,,,9.0,CMA Shillington
2018-07-08,7.0,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Netherlands, Bangladesh",Netherlands,Bangladesh,international,Bangladesh,field,Bangladesh,,,7.0,Fahima Khatun
2018-07-08,8.0,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"United Arab Emirates, Papua New Guinea",United Arab Emirates,Papua New Guinea,international,United Arab Emirates,bat,Papua New Guinea,,,2.0,B Tau
2018-07-10,9.0,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Scotland, Thailand",Scotland,Thailand,international,Scotland,bat,Scotland,,27.0,,KE Bryce
2018-07-10,10.0,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Uganda, Ireland",Uganda,Ireland,international,Ireland,field,Ireland,,,8.0,CJ Metcalfe
2018-07-10,11.0,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"United Arab Emirates, Bangladesh",United Arab Emirates,Bangladesh,international,Bangladesh,field,Bangladesh,,,8.0,Fahima Khatun
2018-07-10,12.0,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Papua New Guinea, Netherlands",Papua New Guinea,Netherlands,international,Netherlands,field,Papua New Guinea,,44.0,,M Tom
2018-07-12,,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Ireland, Papua New Guinea",Ireland,Papua New Guinea,international,Papua New Guinea,field,Ireland,,27.0,,LK O'Reilly
2018-07-12,,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Netherlands, Uganda",Netherlands,Uganda,international,Netherlands,bat,Uganda,,,6.0,G Candiru
2018-07-12,,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Bangladesh, Scotland",Bangladesh,Scotland,international,Scotland,field,Bangladesh,,49.0,,Rumana Ahmed
2018-07-12,,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"United Arab Emirates, Thailand",United Arab Emirates,Thailand,international,United Arab Emirates,bat,Thailand,,,7.0,C Sutthiruang
2018-07-14,,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Netherlands, United Arab Emirates",Netherlands,United Arab Emirates,international,United Arab Emirates,field,,tie,,,SL Kalis
2018-07-14,,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Papua New Guinea, Scotland",Papua New Guinea,Scotland,international,Scotland,field,Scotland,,,10.0,KE Bryce
2018-07-14,,Amstelveen,VRA Ground,2018,ICC Women's T20 Qualifier,T20,20,"Thailand, Uganda",Thailand,Uganda,international,Uganda,field,Thailand,,34.0,,N Boochatham
2018-07-14,,Utrecht,Sportpark Maarschalkerweerd,2018,ICC Women's T20 Qualifier,T20,20,"Bangladesh, Ireland",Bangladesh,Ireland,international,Ireland,field,Bangladesh,,25.0,,Panna Ghosh
2018-06-03,1.0,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"India, Malaysia",India,Malaysia,international,India,bat,India,,142.0,,M Raj
2018-06-03,3.0,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Thailand, Pakistan",Thailand,Pakistan,international,Thailand,bat,Pakistan,,,8.0,
2018-06-04,4.0,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Pakistan, Bangladesh",Pakistan,Bangladesh,international,Bangladesh,field,Bangladesh,,,7.0,Fahima Khatun
2018-06-04,5.0,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"India, Thailand",India,Thailand,international,Thailand,field,India,,66.0,,H Kaur
2018-06-04,6.0,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"Sri Lanka, Malaysia",Sri Lanka,Malaysia,international,Malaysia,field,Sri Lanka,,90.0,,NND de Silva
2018-06-06,7.0,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,field,Pakistan,,23.0,,Nida Dar
2018-06-06,8.0,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"Malaysia, Thailand",Malaysia,Thailand,international,Malaysia,bat,Thailand,,,9.0,W Liengprasert
2018-06-06,9.0,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"India, Bangladesh",India,Bangladesh,international,India,bat,Bangladesh,,,7.0,Rumana Ahmed
2018-06-07,10.0,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Thailand, Bangladesh",Thailand,Bangladesh,international,Bangladesh,field,Bangladesh,,,9.0,Salma Khatun
2018-06-07,11.0,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"Pakistan, Malaysia",Pakistan,Malaysia,international,Malaysia,field,Pakistan,,147.0,,Nida Dar
2018-06-07,12.0,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,bat,India,,,7.0,AA Patil
2018-06-09,13.0,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Pakistan, India",Pakistan,India,international,Pakistan,bat,India,,,7.0,E Bisht
2018-06-09,14.0,Kuala Lumpur,Royal Selangor Club,2018,Women's Twenty20 Asia Cup,T20,20,"Sri Lanka, Thailand",Sri Lanka,Thailand,international,Thailand,field,Thailand,,,4.0,W Liengprasert
2018-06-09,15.0,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"Bangladesh, Malaysia",Bangladesh,Malaysia,international,Bangladesh,bat,Bangladesh,,70.0,,Shamima Sultana
2018-06-10,,Kuala Lumpur,Kinrara Academy Oval,2018,Women's Twenty20 Asia Cup,T20,20,"India, Bangladesh",India,Bangladesh,international,Bangladesh,field,Bangladesh,,,3.0,Rumana Ahmed
2018-11-09,1.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"India, New Zealand",India,New Zealand,international,India,bat,India,,34.0,,H Kaur
2018-11-09,2.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,52.0,,AJ Healy
2018-11-09,3.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"West Indies, Bangladesh",West Indies,Bangladesh,international,Bangladesh,field,West Indies,,60.0,,DJS Dottin
2018-11-11,5.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"Pakistan, India",Pakistan,India,international,India,field,India,,,7.0,M Raj
2018-11-11,6.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"Ireland, Australia",Ireland,Australia,international,Ireland,bat,Australia,,,9.0,AJ Healy
2018-11-12,7.0,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018,ICC Women's T20 World Cup,T20,20,"Bangladesh, England",Bangladesh,England,international,England,field,England,,,7.0,KL Gordon
2018-11-12,8.0,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018,ICC Women's T20 World Cup,T20,20,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,field,South Africa,,,7.0,S Ismail
2018-11-13,9.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"Pakistan, Ireland",Pakistan,Ireland,international,Pakistan,bat,Pakistan,,38.0,,Javeria Khan
2018-11-13,10.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"Australia, New Zealand",Australia,New Zealand,international,Australia,bat,Australia,,33.0,,AJ Healy
2018-11-14,11.0,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018,ICC Women's T20 World Cup,T20,20,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Bangladesh,field,Sri Lanka,,25.0,,HASD Siriwardene
2018-11-14,12.0,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018,ICC Women's T20 World Cup,T20,20,"West Indies, South Africa",West Indies,South Africa,international,South Africa,field,West Indies,,31.0,,SR Taylor
2018-11-15,13.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"India, Ireland",India,Ireland,international,Ireland,field,India,,52.0,,M Raj
2018-11-15,14.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,field,New Zealand,,54.0,,JM Watkin
2018-11-16,15.0,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018,ICC Women's T20 World Cup,T20,20,"South Africa, England",South Africa,England,international,South Africa,bat,England,,,7.0,NR Sciver
2018-11-16,16.0,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018,ICC Women's T20 World Cup,T20,20,"West Indies, Sri Lanka",West Indies,Sri Lanka,international,West Indies,bat,West Indies,,83.0,,HK Matthews
2018-11-17,17.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"India, Australia",India,Australia,international,India,bat,India,,48.0,,S Mandhana
2018-11-17,18.0,Guyana,Providence Stadium,2018,ICC Women's T20 World Cup,T20,20,"Ireland, New Zealand",Ireland,New Zealand,international,Ireland,bat,New Zealand,,,8.0,SFM Devine
2018-11-18,19.0,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018,ICC Women's T20 World Cup,T20,20,"England, West Indies",England,West Indies,international,West Indies,field,West Indies,,,4.0,DJS Dottin
2018-11-18,20.0,St Lucia,"Daren Sammy National Cricket Stadium, Gros Islet",2018,ICC Women's T20 World Cup,T20,20,"South Africa, Bangladesh",South Africa,Bangladesh,international,Bangladesh,field,South Africa,,30.0,,M Kapp
2018-11-22,,Antigua,"Sir Vivian Richards Stadium, North Sound",2018,ICC Women's T20 World Cup,T20,20,"Australia, West Indies",Australia,West Indies,international,West Indies,field,Australia,,71.0,,AJ Healy
2018-11-22,,Antigua,"Sir Vivian Richards Stadium, North Sound",2018,ICC Women's T20 World Cup,T20,20,"India, England",India,England,international,India,bat,England,,,8.0,AE Jones
2018-11-24,,Antigua,"Sir Vivian Richards Stadium, North Sound",2018,ICC Women's T20 World Cup,T20,20,"England, Australia",England,Australia,international,England,bat,Australia,,,8.0,A Gardner
2019-05-05,,Cardiff,Sophia Gardens,2019,Pakistan tour of England,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,bat,England,,,7.0,EJG Morgan
2018-12-17,1.0,Sylhet,Sylhet International Cricket Stadium,2018,West Indies tour of Bangladesh,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,bat,West Indies,,,8.0,SS Cottrell
2018-12-20,2.0,Dhaka,"Shere Bangla National Stadium, Mirpur",2018,West Indies tour of Bangladesh,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,field,Bangladesh,,36.0,,Shakib Al Hasan
2018-12-22,3.0,Dhaka,"Shere Bangla National Stadium, Mirpur",2018,West Indies tour of Bangladesh,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,field,West Indies,,50.0,,E Lewis
2019-02-06,1.0,Wellington,Westpac Stadium,2018,India tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,80.0,,TL Seifert
2019-02-08,2.0,Auckland,Eden Park,2018,India tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,New Zealand,bat,India,,,7.0,KH Pandya
2019-02-10,3.0,Hamilton,Seddon Park,2018,India tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,4.0,,C Munro
2019-01-11,,Auckland,Eden Park,2018,Sri Lanka tour of New Zealand,T20,20,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,field,New Zealand,,35.0,,DAJ Bracewell
2019-02-06,1.0,Wellington,Westpac Stadium,2018,India Women tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,23.0,,LMM Tahuhu
2019-02-08,2.0,Auckland,Eden Park,2018,India Women tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,New Zealand,field,New Zealand,,,4.0,SW Bates
2019-02-10,3.0,Hamilton,Seddon Park,2018,India Women tour of New Zealand,T20,20,"New Zealand, India",New Zealand,India,international,New Zealand,bat,New Zealand,,2.0,,SFM Devine
