Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2013-02-03,2.0,Perth,Western Australia Cricket Association Ground,2012,West Indies in Australia ODI Series,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,field,Australia,,54.0,,GJ Bailey
2013-02-06,3.0,Canberra,Manuka Oval,2012,West Indies in Australia ODI Series,ODI,50,"Australia, West Indies",Australia,West Indies,international,Australia,bat,Australia,,39.0,,SR Watson
2013-02-08,4.0,,Sydney Cricket Ground,2012,West Indies in Australia ODI Series,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,bat,Australia,,,5.0,KA Pollard
2013-02-10,5.0,,Melbourne Cricket Ground,2012,West Indies in Australia ODI Series,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,field,Australia,,17.0,,AC Voges
2013-06-06,1.0,Cardiff,Sophia Gardens,2013,ICC Champions Trophy,ODI,50,"India, South Africa",India,South Africa,international,South Africa,field,India,,26.0,,S Dhawan
2013-06-07,2.0,London,Kennington Oval,2013,ICC Champions Trophy,ODI,50,"Pakistan, West Indies",Pakistan,West Indies,international,West Indies,field,West Indies,,,2.0,KAJ Roach
2013-06-08,3.0,Birmingham,Edgbaston,2013,ICC Champions Trophy,ODI,50,"England, Australia",England,Australia,international,England,bat,England,,48.0,,IR Bell
2013-06-09,4.0,Cardiff,Sophia Gardens,2013,ICC Champions Trophy,ODI,50,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,bat,New Zealand,,,1.0,NL McCullum
2013-06-10,5.0,Birmingham,Edgbaston,2013,ICC Champions Trophy,ODI,50,"Pakistan, South Africa",Pakistan,South Africa,international,South Africa,bat,South Africa,,67.0,,HM Amla
2013-06-11,6.0,London,Kennington Oval,2013,ICC Champions Trophy,ODI,50,"India, West Indies",India,West Indies,international,India,field,India,,,8.0,RA Jadeja
2013-06-12,7.0,Birmingham,Edgbaston,2013,ICC Champions Trophy,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,Australia,bat,,no result,,,
2013-06-13,8.0,London,Kennington Oval,2013,ICC Champions Trophy,ODI,50,"England, Sri Lanka",England,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,7.0,KC Sangakkara
2013-06-14,9.0,Cardiff,Sophia Gardens,2013,ICC Champions Trophy,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,,tie,,,CA Ingram
2013-06-15,10.0,Birmingham,Edgbaston,2013,ICC Champions Trophy,ODI,50,"India, Pakistan",India,Pakistan,international,India,field,India,,,8.0,B Kumar
2013-06-16,11.0,Cardiff,Sophia Gardens,2013,ICC Champions Trophy,ODI,50,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,10.0,,AN Cook
2013-06-17,12.0,London,Kennington Oval,2013,ICC Champions Trophy,ODI,50,"Australia, Sri Lanka",Australia,Sri Lanka,international,Australia,field,Sri Lanka,,20.0,,DPMD Jayawardene
2012-11-04,2.0,,Pallekele International Cricket Stadium,2012,New Zealand in Sri Lanka ODI Series,ODI,50,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,New Zealand,bat,Sri Lanka,,14.0,,SL Malinga
2012-11-06,3.0,,Pallekele International Cricket Stadium,2012,New Zealand in Sri Lanka ODI Series,ODI,50,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,Sri Lanka,field,Sri Lanka,,,7.0,TM Dilshan
2012-11-10,4.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,New Zealand in Sri Lanka ODI Series,ODI,50,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,Sri Lanka,field,Sri Lanka,,,7.0,BMAJ Mendis
2012-11-12,5.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,New Zealand in Sri Lanka ODI Series,ODI,50,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,New Zealand,field,,no result,,,
2012-12-12,1.0,,Sydney Cricket Ground,2012,Rose Bowl,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,Australia,bat,New Zealand,,,8.0,SW Bates
2012-12-14,2.0,Sydney,North Sydney Oval,2012,Rose Bowl,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,Australia,field,Australia,,,4.0,AE Satterthwaite
2012-12-19,4.0,Sydney,North Sydney Oval,2012,Rose Bowl,ODI,50,"Australia, New Zealand",Australia,New Zealand,international,Australia,bat,Australia,,7.0,,AE Satterthwaite
2012-11-30,1.0,Khulna,Sheikh Abu Naser Stadium,2012,West Indies in Bangladesh ODI Series,ODI,50,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,bat,Bangladesh,,,7.0,Sohag Gazi
2012-12-02,2.0,Khulna,Sheikh Abu Naser Stadium,2012,West Indies in Bangladesh ODI Series,ODI,50,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,field,Bangladesh,,160.0,,Anamul Haque
2012-12-05,3.0,Mirpur,Shere Bangla National Stadium,2012,West Indies in Bangladesh ODI Series,ODI,50,"Bangladesh, West Indies",Bangladesh,West Indies,international,West Indies,field,West Indies,,,4.0,MN Samuels
2012-12-07,4.0,Mirpur,Shere Bangla National Stadium,2012,West Indies in Bangladesh ODI Series,ODI,50,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,field,West Indies,,75.0,,DJG Sammy
2012-12-08,5.0,Mirpur,Shere Bangla National Stadium,2012,West Indies in Bangladesh ODI Series,ODI,50,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,field,Bangladesh,,,2.0,Mahmudullah
2012-12-30,1.0,Chennai,"MA Chidambaram Stadium, Chepauk",2012,Pakistan in India ODI Series,ODI,50,"India, Pakistan",India,Pakistan,international,Pakistan,field,Pakistan,,,6.0,MS Dhoni
2013-01-03,2.0,Kolkata,Eden Gardens,2012,Pakistan in India ODI Series,ODI,50,"India, Pakistan",India,Pakistan,international,India,field,Pakistan,,85.0,,Nasir Jamshed
2013-01-06,3.0,Delhi,Feroz Shah Kotla,2012,Pakistan in India ODI Series,ODI,50,"India, Pakistan",India,Pakistan,international,India,bat,India,,10.0,,MS Dhoni
2013-03-11,35.0,Dubai,ICC Global Cricket Academy,2012,ICC World Cricket League Championship,ODI,50,"Canada, Kenya",Canada,Kenya,international,Canada,bat,Kenya,,,6.0,E Otieno
2013-08-20,1.0,London,Lord's,2013,Women's Ashes,ODI,50,"England, Australia",England,Australia,international,Australia,bat,Australia,,27.0,,EA Osborne
2013-08-23,2.0,Hove,County Ground,2013,Women's Ashes,ODI,50,"England, Australia",England,Australia,international,England,bat,England,,51.0,,A Shrubsole
2013-08-25,3.0,Hove,County Ground,2013,Women's Ashes,ODI,50,"England, Australia",England,Australia,international,Australia,bat,England,,,5.0,SJ Taylor
2013-02-22,1.0,Grenada,"National Cricket Stadium, St George's",2012,Zimbabwe in West Indies ODI Series,ODI,50,"West Indies, Zimbabwe",West Indies,Zimbabwe,international,Zimbabwe,field,West Indies,,156.0,,J Charles
2013-02-26,3.0,Grenada,"National Cricket Stadium, St George's",2012,Zimbabwe in West Indies ODI Series,ODI,50,"West Indies, Zimbabwe",West Indies,Zimbabwe,international,Zimbabwe,bat,West Indies,,,5.0,DM Bravo
2013-01-31,1.0,Mumbai,Brabourne Stadium,2012,ICC Women's World Cup,ODI,50,"India, West Indies",India,West Indies,international,West Indies,field,India,,105.0,,MDT Kamini
2013-02-01,3.0,Mumbai,Brabourne Stadium,2012,ICC Women's World Cup,ODI,50,"England, Sri Lanka",England,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,1.0,LE Kaushalya
2013-02-03,6.0,Mumbai,Brabourne Stadium,2012,ICC Women's World Cup,ODI,50,"India, England",India,England,international,India,field,England,,32.0,,CM Edwards
2013-02-05,12.0,Mumbai,Brabourne Stadium,2012,ICC Women's World Cup,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,138.0,,HMD Rasangika
2013-02-08,13.0,Mumbai,Brabourne Stadium,2012,ICC Women's World Cup,ODI,50,"Australia, England",Australia,England,international,England,field,Australia,,2.0,,LC Sthalekar
2013-02-10,16.0,Mumbai,Brabourne Stadium,2012,ICC Women's World Cup,ODI,50,"Australia, Sri Lanka",Australia,Sri Lanka,international,Australia,field,Australia,,,9.0,EA Osborne
2013-02-11,18.0,Mumbai,Brabourne Stadium,2012,ICC Women's World Cup,ODI,50,"New Zealand, West Indies",New Zealand,West Indies,international,New Zealand,field,West Indies,,48.0,,A Mohammed
2013-02-13,21.0,Mumbai,Brabourne Stadium,2012,ICC Women's World Cup,ODI,50,"England, New Zealand",England,New Zealand,international,England,bat,England,,15.0,,SJ Taylor
2013-02-15,,Mumbai,Brabourne Stadium,2012,ICC Women's World Cup,ODI,50,"England, New Zealand",England,New Zealand,international,England,field,England,,,4.0,CM Edwards
2013-02-17,,Mumbai,Brabourne Stadium,2012,ICC Women's World Cup,ODI,50,"Australia, West Indies",Australia,West Indies,international,Australia,bat,Australia,,114.0,,JE Cameron
2013-06-28,1.0,Jamaica,"Sabina Park, Kingston",2013,West Indies Tri-Nation Series,ODI,50,"West Indies, Sri Lanka",West Indies,Sri Lanka,international,West Indies,field,West Indies,,,6.0,CH Gayle
2013-06-30,2.0,Jamaica,"Sabina Park, Kingston",2013,West Indies Tri-Nation Series,ODI,50,"West Indies, India",West Indies,India,international,West Indies,field,West Indies,,,1.0,J Charles
2013-07-02,3.0,Jamaica,"Sabina Park, Kingston",2013,West Indies Tri-Nation Series,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,India,field,Sri Lanka,,161.0,,WU Tharanga
2013-07-05,4.0,Trinidad,"Queen's Park Oval, Port of Spain",2013,West Indies Tri-Nation Series,ODI,50,"West Indies, India",West Indies,India,international,West Indies,field,India,,102.0,,V Kohli
2013-07-07,5.0,Trinidad,"Queen's Park Oval, Port of Spain",2013,West Indies Tri-Nation Series,ODI,50,"West Indies, Sri Lanka",West Indies,Sri Lanka,international,West Indies,field,Sri Lanka,,39.0,,KC Sangakkara
2013-07-09,6.0,Trinidad,"Queen's Park Oval, Port of Spain",2013,West Indies Tri-Nation Series,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,field,India,,81.0,,B Kumar
2013-07-11,,Trinidad,"Queen's Park Oval, Port of Spain",2013,West Indies Tri-Nation Series,ODI,50,"India, Sri Lanka",India,Sri Lanka,international,India,field,India,,,1.0,MS Dhoni
2013-05-17,1.0,Edinburgh,"Grange Cricket Club Ground, Raeburn Place",2013,Pakistan in Scotland ODI Series,ODI,50,"Scotland, Pakistan",Scotland,Pakistan,international,Pakistan,bat,Pakistan,,96.0,,Misbah-ul-Haq
2013-05-23,1.0,Dublin,Clontarf Cricket Club Ground,2013,Pakistan in Ireland ODI Series,ODI,50,"Ireland, Pakistan",Ireland,Pakistan,international,Pakistan,bat,,tie,,,KJ O'Brien
2013-05-26,2.0,Dublin,Clontarf Cricket Club Ground,2013,Pakistan in Ireland ODI Series,ODI,50,"Ireland, Pakistan",Ireland,Pakistan,international,Pakistan,field,Pakistan,,,2.0,Kamran Akmal
2013-03-23,1.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,Bangladesh in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Sri Lanka,field,Sri Lanka,,,8.0,TM Dilshan
2013-03-25,2.0,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012,Bangladesh in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Bangladesh,field,,no result,,,
2013-03-28,3.0,,Pallekele International Cricket Stadium,2012,Bangladesh in Sri Lanka ODI Series,ODI,50,"Sri Lanka, Bangladesh",Sri Lanka,Bangladesh,international,Sri Lanka,bat,Bangladesh,,,3.0,TM Dilshan
2013-02-22,1.0,,Rangiri Dambulla International Stadium,2012,West Indies Women in Sri Lanka ODI Series,ODI,50,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,bat,West Indies,,,4.0,
2013-02-24,2.0,,Rangiri Dambulla International Stadium,2012,West Indies Women in Sri Lanka ODI Series,ODI,50,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,bat,Sri Lanka,,,4.0,
2013-02-26,3.0,,Rangiri Dambulla International Stadium,2012,West Indies Women in Sri Lanka ODI Series,ODI,50,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,Sri Lanka,field,West Indies,,33.0,,
2013-05-03,1.0,Bulawayo,Queens Sports Club,2013,Bangladesh in Zimbabwe ODI Series,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Zimbabwe,field,Bangladesh,,121.0,,Ziaur Rahman
2013-05-05,2.0,Bulawayo,Queens Sports Club,2013,Bangladesh in Zimbabwe ODI Series,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Zimbabwe,field,Zimbabwe,,,6.0,SC Williams
2013-05-08,3.0,Bulawayo,Queens Sports Club,2013,Bangladesh in Zimbabwe ODI Series,ODI,50,"Zimbabwe, Bangladesh",Zimbabwe,Bangladesh,international,Zimbabwe,field,Zimbabwe,,,7.0,V Sibanda
2013-07-01,1.0,,Louth Cricket Club,2013,Pakistan Women in England ODI Series,ODI,50,"England, Pakistan",England,Pakistan,international,England,bat,England,,111.0,,JL Gunn
2013-07-03,2.0,Loughborough,Haslegrave Ground,2013,Pakistan Women in England ODI Series,ODI,50,"England, Pakistan",England,Pakistan,international,Pakistan,bat,England,,,6.0,NR Sciver
2013-07-07,43.0,Amstelveen,VRA Ground,2013,ICC World Cricket League Championship,ODI,50,"Netherlands, Ireland",Netherlands,Ireland,international,Ireland,bat,Ireland,,88.0,,KJ O'Brien
2013-07-20,1.0,Colombo,R Premadasa Stadium,2013,South Africa in Sri Lanka ODI Series,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,field,Sri Lanka,,180.0,,KC Sangakkara
2013-07-23,2.0,Colombo,R Premadasa Stadium,2013,South Africa in Sri Lanka ODI Series,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,Sri Lanka,bat,Sri Lanka,,17.0,,LD Chandimal
2013-07-26,3.0,,Pallekele International Cricket Stadium,2013,South Africa in Sri Lanka ODI Series,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,bat,South Africa,,56.0,,DA Miller
2013-07-28,4.0,,Pallekele International Cricket Stadium,2013,South Africa in Sri Lanka ODI Series,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,South Africa,bat,Sri Lanka,,,8.0,TM Dilshan
2013-07-31,5.0,Colombo,R Premadasa Stadium,2013,South Africa in Sri Lanka ODI Series,ODI,50,"Sri Lanka, South Africa",Sri Lanka,South Africa,international,Sri Lanka,bat,Sri Lanka,,128.0,,TM Dilshan
2014-01-12,1.0,,Melbourne Cricket Ground,2013,England in Australia ODI Series,ODI,50,"Australia, England",Australia,England,international,England,bat,Australia,,,6.0,AJ Finch
2014-01-17,2.0,Brisbane,"Brisbane Cricket Ground, Woolloongabba",2013,England in Australia ODI Series,ODI,50,"Australia, England",Australia,England,international,England,bat,Australia,,,1.0,JP Faulkner
2014-01-19,3.0,,Sydney Cricket Ground,2013,England in Australia ODI Series,ODI,50,"Australia, England",Australia,England,international,England,bat,Australia,,,7.0,DA Warner
2014-01-24,4.0,Perth,Western Australia Cricket Association Ground,2013,England in Australia ODI Series,ODI,50,"Australia, England",Australia,England,international,Australia,field,England,,57.0,,BA Stokes
2014-01-26,5.0,,Adelaide Oval,2013,England in Australia ODI Series,ODI,50,"Australia, England",Australia,England,international,Australia,bat,Australia,,5.0,,JP Faulkner
2014-02-28,1.0,Antigua,"Sir Vivian Richards Stadium, North Sound",2013,England in West Indies ODI Series,ODI,50,"West Indies, England",West Indies,England,international,England,field,West Indies,,15.0,,DJ Bravo
2014-03-02,2.0,Antigua,"Sir Vivian Richards Stadium, North Sound",2013,England in West Indies ODI Series,ODI,50,"West Indies, England",West Indies,England,international,England,field,England,,,3.0,SD Parry
2014-03-05,3.0,Antigua,"Sir Vivian Richards Stadium, North Sound",2013,England in West Indies ODI Series,ODI,50,"West Indies, England",West Indies,England,international,West Indies,field,England,,25.0,,JE Root
2013-07-24,1.0,,Harare Sports Club,2013,India in Zimbabwe ODI Series,ODI,50,"Zimbabwe, India",Zimbabwe,India,international,India,field,India,,,6.0,V Kohli
2013-07-26,2.0,,Harare Sports Club,2013,India in Zimbabwe ODI Series,ODI,50,"Zimbabwe, India",Zimbabwe,India,international,Zimbabwe,field,India,,58.0,,S Dhawan
2013-07-28,3.0,,Harare Sports Club,2013,India in Zimbabwe ODI Series,ODI,50,"Zimbabwe, India",Zimbabwe,India,international,India,field,India,,,7.0,A Mishra
2013-08-01,4.0,Bulawayo,Queens Sports Club,2013,India in Zimbabwe ODI Series,ODI,50,"Zimbabwe, India",Zimbabwe,India,international,India,field,India,,,9.0,MM Sharma
2013-08-03,5.0,Bulawayo,Queens Sports Club,2013,India in Zimbabwe ODI Series,ODI,50,"Zimbabwe, India",Zimbabwe,India,international,India,field,India,,,7.0,A Mishra
2013-07-17,1.0,Dublin,"Observatory Lane, Rathmines",2013,Pakistan Women in Ireland ODI Series,ODI,50,"Ireland, Pakistan",Ireland,Pakistan,international,Pakistan,bat,Pakistan,,157.0,,
2013-07-19,2.0,Dublin,YMCA Cricket Club,2013,Pakistan Women in Ireland ODI Series,ODI,50,"Ireland, Pakistan",Ireland,Pakistan,international,Pakistan,bat,Pakistan,,89.0,,
2013-07-14,1.0,Guyana,Providence Stadium,2013,Pakistan in West Indies ODI Series,ODI,50,"West Indies, Pakistan",West Indies,Pakistan,international,West Indies,field,Pakistan,,126.0,,Shahid Afridi
2013-07-16,2.0,Guyana,Providence Stadium,2013,Pakistan in West Indies ODI Series,ODI,50,"West Indies, Pakistan",West Indies,Pakistan,international,Pakistan,field,West Indies,,37.0,,SP Narine
2013-07-19,3.0,St Lucia,"Beausejour Stadium, Gros Islet",2013,Pakistan in West Indies ODI Series,ODI,50,"West Indies, Pakistan",West Indies,Pakistan,international,West Indies,field,,tie,,,"Misbah-ul-Haq, LMP Simmons"
2013-07-21,4.0,St Lucia,"Beausejour Stadium, Gros Islet",2013,Pakistan in West Indies ODI Series,ODI,50,"West Indies, Pakistan",West Indies,Pakistan,international,Pakistan,field,Pakistan,,,6.0,MN Samuels
2013-07-24,5.0,St Lucia,"Beausejour Stadium, Gros Islet",2013,Pakistan in West Indies ODI Series,ODI,50,"West Indies, Pakistan",West Indies,Pakistan,international,Pakistan,field,Pakistan,,,4.0,Misbah-ul-Haq
2013-10-13,1.0,Pune,Maharashtra Cricket Association Stadium,2013,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,Australia,bat,Australia,,72.0,,GJ Bailey
2013-10-16,2.0,Jaipur,Sawai Mansingh Stadium,2013,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,Australia,bat,India,,,9.0,RG Sharma
2013-10-19,3.0,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2013,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,Australia,field,Australia,,,4.0,JP Faulkner
2013-10-23,4.0,Ranchi,JSCA International Stadium Complex,2013,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,India,field,,no result,,,
2013-10-30,6.0,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2013,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,India,field,India,,,6.0,V Kohli
2013-11-02,7.0,Bangalore,M Chinnaswamy Stadium,2013,Australia in India ODI Series,ODI,50,"India, Australia",India,Australia,international,Australia,field,India,,57.0,,RG Sharma
2002-12-29,2.0,Napier,"McLean Park, Napier",2002,India tour of New Zealand,ODI,50,"New Zealand, India",New Zealand,India,international,India,field,New Zealand,,35.0,,V Sehwag
2003-01-01,3.0,Christchurch,"Jade Stadium, Christchurch",2002,India tour of New Zealand,ODI,50,"India, New Zealand",India,New Zealand,international,India,bat,New Zealand,,,5.0,DR Tuffey
2003-01-04,4.0,Queenstown,"Davies Park, Queenstown",2002,India tour of New Zealand,ODI,50,"India, New Zealand",India,New Zealand,international,New Zealand,field,New Zealand,,,7.0,AR Adams
2003-01-08,5.0,Wellington,"Westpac Stadium, Wellington",2002,India tour of New Zealand,ODI,50,"New Zealand, India",New Zealand,India,international,New Zealand,bat,India,,,2.0,Z Khan
2003-01-14,7.0,Hamilton,"Westpac Park, Hamilton",2002,India tour of New Zealand,ODI,50,"India, New Zealand",India,New Zealand,international,New Zealand,field,New Zealand,,,6.0,SP Fleming
2003-05-17,1.0,Kingston,"Sabina Park, Kingston, Jamaica",2003,Australia tour of West Indies,ODI,50,"Australia, West Indies",Australia,West Indies,international,West Indies,field,Australia,,2.0,,RT Ponting
2003-05-30,6.0,St George's,"Queen's Park (New), St George's, Grenada",2003,Australia tour of West Indies,ODI,50,"Australia, West Indies",Australia,West Indies,international,Australia,bat,West Indies,,,3.0,WW Hinds
2003-06-01,7.0,St George's,"Queen's Park (New), St George's, Grenada",2003,Australia tour of West Indies,ODI,50,"Australia, West Indies",Australia,West Indies,international,Australia,bat,West Indies,,,9.0,CH Gayle
2003-06-07,1.0,Bridgetown,"Kensington Oval, Bridgetown, Barbados",2003,Sri Lanka tour of West Indies,ODI,50,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,field,Sri Lanka,,55.0,,M Muralitharan
2003-06-11,3.0,Kingstown,"Arnos Vale Ground, Kingstown, St Vincent",2003,Sri Lanka tour of West Indies,ODI,50,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,field,West Indies,,,6.0,MN Samuels
2003-08-02,1.0,Cairns,"Bundaberg Rum Stadium, Cairns",2003,Bangladesh tour of Australia,ODI,50,"Bangladesh, Australia",Bangladesh,Australia,international,Australia,field,Australia,,,8.0,B Lee
2003-08-03,2.0,Cairns,"Bundaberg Rum Stadium, Cairns",2003,Bangladesh tour of Australia,ODI,50,"Bangladesh, Australia",Bangladesh,Australia,international,Bangladesh,bat,Australia,,,9.0,DR Martyn
2003-08-06,3.0,Darwin,"Marrara Cricket Ground, Darwin",2003,Bangladesh tour of Australia,ODI,50,"Australia, Bangladesh",Australia,Bangladesh,international,Australia,bat,Australia,,112.0,,RT Ponting
2003-09-09,1.0,Multan,Multan Cricket Stadium,2003,Bangladesh tour of Pakistan,ODI,50,"Pakistan, Bangladesh",Pakistan,Bangladesh,international,Pakistan,bat,Pakistan,,137.0,,Yasir Hameed
2003-09-18,4.0,Rawalpindi,Rawalpindi Cricket Stadium,2003,Bangladesh tour of Pakistan,ODI,50,"Bangladesh, Pakistan",Bangladesh,Pakistan,international,Bangladesh,bat,Pakistan,,,5.0,Yousuf Youhana
2003-09-21,5.0,Karachi,"National Stadium, Karachi",2003,Bangladesh tour of Pakistan,ODI,50,"Pakistan, Bangladesh",Pakistan,Bangladesh,international,Pakistan,bat,Pakistan,,58.0,,Yasir Hameed
2003-10-03,1.0,Lahore,"Gaddafi Stadium, Lahore",2003,South Africa tour of Pakistan,ODI,50,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,Pakistan,,8.0,,Shoaib Malik
2003-10-05,2.0,Lahore,"Gaddafi Stadium, Lahore",2003,South Africa tour of Pakistan,ODI,50,"Pakistan, South Africa",Pakistan,South Africa,international,South Africa,field,Pakistan,,42.0,,Mohammad Sami
2003-10-07,3.0,Faisalabad,"Iqbal Stadium, Faisalabad",2003,South Africa tour of Pakistan,ODI,50,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,South Africa,,13.0,,JH Kallis
2003-10-10,4.0,Rawalpindi,Rawalpindi Cricket Stadium,2003,South Africa tour of Pakistan,ODI,50,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,South Africa,,,6.0,A Nel
2003-10-12,5.0,Rawalpindi,Rawalpindi Cricket Stadium,2003,South Africa tour of Pakistan,ODI,50,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,South Africa,,,7.0,HH Dippenaar
2003-11-07,1.0,Chattogram,"MA Aziz Stadium, Chittagong",2003,England tour of Bangladesh,ODI,50,"Bangladesh, England",Bangladesh,England,international,Bangladesh,bat,England,,,7.0,A Flintoff
2003-11-10,2.0,Dhaka,"Bangabandhu National Stadium, Dhaka",2003,England tour of Bangladesh,ODI,50,"Bangladesh, England",Bangladesh,England,international,Bangladesh,bat,England,,,7.0,A Flintoff
2003-11-12,3.0,Dhaka,"Bangabandhu National Stadium, Dhaka",2003,England tour of Bangladesh,ODI,50,"Bangladesh, England",Bangladesh,England,international,Bangladesh,bat,England,,,7.0,A Flintoff
2003-11-18,1.0,Dambulla,Rangiri Dambulla International Stadium,2003,England tour of Sri Lanka,ODI,50,"England, Sri Lanka",England,Sri Lanka,international,England,bat,Sri Lanka,,,10.0,WPUJC Vaas
2003-11-23,2.0,Bulawayo,"Queens Sports Club, Bulawayo",2003,West Indies tour of Zimbabwe,ODI,50,"West Indies, Zimbabwe",West Indies,Zimbabwe,international,West Indies,bat,Zimbabwe,,,6.0,MA Vermeulen
2003-11-26,3.0,Harare,Harare Sports Club,2003,West Indies tour of Zimbabwe,ODI,50,"Zimbabwe, West Indies",Zimbabwe,West Indies,international,West Indies,field,Zimbabwe,,21.0,,HH Streak
2003-11-29,1.0,Lahore,"Gaddafi Stadium, Lahore",2003,New Zealand tour of Pakistan,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,Pakistan,,,3.0,Abdul Razzaq
2003-11-29,4.0,Harare,Harare Sports Club,2003,West Indies tour of Zimbabwe,ODI,50,"West Indies, Zimbabwe",West Indies,Zimbabwe,international,Zimbabwe,field,West Indies,,72.0,,FH Edwards
2003-11-30,5.0,Harare,Harare Sports Club,2003,West Indies tour of Zimbabwe,ODI,50,"Zimbabwe, West Indies",Zimbabwe,West Indies,international,Zimbabwe,bat,West Indies,,,8.0,CH Gayle
2003-12-01,2.0,Lahore,"Gaddafi Stadium, Lahore",2003,New Zealand tour of Pakistan,ODI,50,"Pakistan, New Zealand",Pakistan,New Zealand,international,Pakistan,bat,Pakistan,,124.0,,Mohammad Sami
2003-12-05,4.0,Rawalpindi,Rawalpindi Cricket Stadium,2003,New Zealand tour of Pakistan,ODI,50,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,Pakistan,,,7.0,Imran Farhat
2004-01-03,1.0,Auckland,Eden Park,2003,Pakistan tour of New Zealand,ODI,50,"Pakistan, New Zealand",Pakistan,New Zealand,international,New Zealand,field,New Zealand,,,4.0,SB Styris
2004-01-25,1.0,Cape Town,Newlands,2003,West Indies tour of South Africa,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,South Africa,bat,South Africa,,209.0,,JH Kallis
2004-01-30,3.0,Durban,Kingsmead,2003,West Indies tour of South Africa,ODI,50,"West Indies, South Africa",West Indies,South Africa,international,West Indies,bat,,no result,,,
2004-02-01,4.0,Centurion,SuperSport Park,2003,West Indies tour of South Africa,ODI,50,"South Africa, West Indies",South Africa,West Indies,international,South Africa,bat,West Indies,,,7.0,S Chanderpaul
2013-12-05,1.0,Johannesburg,New Wanderers Stadium,2013,India in South Africa ODI Series,ODI,50,"South Africa, India",South Africa,India,international,India,field,South Africa,,141.0,,Q de Kock
2013-12-08,2.0,Durban,Kingsmead,2013,India in South Africa ODI Series,ODI,50,"South Africa, India",South Africa,India,international,India,field,South Africa,,134.0,,Q de Kock
